year,ccaa,tipo,subtipo,mercancia,ton-km
2023,país vasco,transporte interregional,recibido,productos alimenticios y forrajes,1436570000.0
2023,país vasco,transporte interregional,recibido,combustibles minerales sólidos,2590000.0
2023,país vasco,transporte interregional,recibido,productos petrolíferos,102960000.0
2023,país vasco,transporte interregional,recibido,minerales y residuos para refundición,880550000.0
2023,país vasco,transporte interregional,recibido,productos metalúrgicos,1035470000.0
2023,país vasco,transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,429360000.0
2023,país vasco,transporte interregional,recibido,abonos,54710000.0
2023,país vasco,transporte interregional,recibido,productos químicos,404700000.0
2023,país vasco,transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",2523190000.0
2023,país vasco,transporte internacional,expedido,productos agrícolas y animales vivos,270850000.0
2023,país vasco,transporte internacional,expedido,productos alimenticios y forrajes,299360000.0
2023,país vasco,transporte internacional,expedido,productos petrolíferos,51830000.0
2023,país vasco,transporte internacional,expedido,minerales y residuos para refundición,10800000.0
2023,país vasco,transporte internacional,expedido,productos metalúrgicos,531880000.0
2023,país vasco,transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,57520000.0
2023,país vasco,transporte internacional,expedido,abonos,6490000.0
2023,país vasco,transporte internacional,expedido,productos químicos,72740000.0
2023,país vasco,transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",1336890000.0
2023,país vasco,transporte internacional,recibido,productos agrícolas y animales vivos,178640000.0
2023,país vasco,transporte internacional,recibido,productos alimenticios y forrajes,328100000.0
2023,país vasco,transporte internacional,recibido,minerales y residuos para refundición,352350000.0
2023,país vasco,transporte internacional,recibido,productos metalúrgicos,187070000.0
2023,país vasco,transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,58970000.0
2023,país vasco,transporte internacional,recibido,productos químicos,278210000.0
2023,país vasco,transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",1052250000.0
2023,"rioja, la",transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,780000.0
2023,"rioja, la",transporte intrarregional,intramunicipal,productos alimenticios y forrajes,170000.0
2023,"rioja, la",transporte intrarregional,intramunicipal,minerales y residuos para refundición,60000.0
2023,"rioja, la",transporte intrarregional,intramunicipal,productos metalúrgicos,1950000.0
2023,"rioja, la",transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,6970000.0
2023,"rioja, la",transporte intrarregional,intramunicipal,abonos,2430000.0
2023,"rioja, la",transporte intrarregional,intramunicipal,productos químicos,60000.0
2023,"rioja, la",transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",2470000.0
2023,"rioja, la",transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,14870000.0
2023,"rioja, la",transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,15030000.0
2023,"rioja, la",transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,2130000.0
2023,"rioja, la",transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,100000.0
2023,"rioja, la",transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,870000.0
2023,"rioja, la",transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,38180000.0
2023,"rioja, la",transporte intrarregional,intermunicipal intrarregional,abonos,5930000.0
2023,"rioja, la",transporte intrarregional,intermunicipal intrarregional,productos químicos,480000.0
2023,"rioja, la",transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",56170000.0
2023,"rioja, la",transporte interregional,expedido,productos agrícolas y animales vivos,128060000.0
2023,"rioja, la",transporte interregional,expedido,productos alimenticios y forrajes,482180000.0
2023,"rioja, la",transporte interregional,expedido,productos petrolíferos,610000.0
2023,"rioja, la",transporte interregional,expedido,minerales y residuos para refundición,4030000.0
2023,"rioja, la",transporte interregional,expedido,productos metalúrgicos,125930000.0
2023,"rioja, la",transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,131100000.0
2023,"rioja, la",transporte interregional,expedido,abonos,5340000.0
2023,"rioja, la",transporte interregional,expedido,productos químicos,8800000.0
2023,"rioja, la",transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",510240000.0
2023,"rioja, la",transporte interregional,recibido,productos agrícolas y animales vivos,121650000.0
2023,"rioja, la",transporte interregional,recibido,productos alimenticios y forrajes,436790000.0
2023,"rioja, la",transporte interregional,recibido,combustibles minerales sólidos,3590000.0
2023,"rioja, la",transporte interregional,recibido,productos petrolíferos,35100000.0
2023,"rioja, la",transporte interregional,recibido,minerales y residuos para refundición,21110000.0
2023,"rioja, la",transporte interregional,recibido,productos metalúrgicos,87820000.0
2023,"rioja, la",transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,65220000.0
2023,"rioja, la",transporte interregional,recibido,abonos,17910000.0
2023,"rioja, la",transporte interregional,recibido,productos químicos,77610000.0
2023,"rioja, la",transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",517890000.0
2023,"rioja, la",transporte internacional,expedido,productos agrícolas y animales vivos,18980000.0
2023,"rioja, la",transporte internacional,expedido,productos alimenticios y forrajes,37400000.0
2023,"rioja, la",transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,15280000.0
2023,"rioja, la",transporte internacional,expedido,productos químicos,21200000.0
2023,"rioja, la",transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",115590000.0
2023,"rioja, la",transporte internacional,recibido,productos agrícolas y animales vivos,82220000.0
2023,"rioja, la",transporte internacional,recibido,productos metalúrgicos,12840000.0
2023,"rioja, la",transporte internacional,recibido,productos químicos,9010000.0
2023,"rioja, la",transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",187330000.0
2024,andalucía,transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,74580000.0
2024,andalucía,transporte intrarregional,intramunicipal,productos alimenticios y forrajes,50410000.0
2024,andalucía,transporte intrarregional,intramunicipal,combustibles minerales sólidos,90000.0
2024,andalucía,transporte intrarregional,intramunicipal,productos petrolíferos,4860000.0
2024,andalucía,transporte intrarregional,intramunicipal,minerales y residuos para refundición,4060000.0
2024,andalucía,transporte intrarregional,intramunicipal,productos metalúrgicos,4970000.0
2024,andalucía,transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,279740000.0
2024,andalucía,transporte intrarregional,intramunicipal,abonos,11010000.0
2024,andalucía,transporte intrarregional,intramunicipal,productos químicos,6960000.0
2024,andalucía,transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",37860000.0
2024,andalucía,transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,1367040000.0
2024,andalucía,transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,3522880000.0
2024,andalucía,transporte intrarregional,intermunicipal intrarregional,combustibles minerales sólidos,14820000.0
2024,andalucía,transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,567510000.0
2024,andalucía,transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,177420000.0
2024,andalucía,transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,188880000.0
2024,andalucía,transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,3328250000.0
2024,andalucía,transporte intrarregional,intermunicipal intrarregional,abonos,319320000.0
2024,andalucía,transporte intrarregional,intermunicipal intrarregional,productos químicos,429460000.0
2024,andalucía,transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",2465170000.0
2024,andalucía,transporte interregional,expedido,productos agrícolas y animales vivos,4231200000.0
2024,andalucía,transporte interregional,expedido,productos alimenticios y forrajes,3540930000.0
2024,andalucía,transporte interregional,expedido,combustibles minerales sólidos,22140000.0
2024,andalucía,transporte interregional,expedido,productos petrolíferos,153580000.0
2024,andalucía,transporte interregional,expedido,minerales y residuos para refundición,273740000.0
